Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
PI3K-Akt signaling pathway,-0.46208841464765443,-1.5794867865393538,0.0,0.026606524434563253,357,298,CDK4;MAP2K1;IL2RB;PGF;COL9A3;TNR;PDGFB;GNG10;COL9A1;RPS6KB2;CREB3;CDKN1B;OSMR;ITGAV;BAD;CREB1;PPP2R2D;MAPK3;COMP;MAP2K2;TSC2;STK11;PIK3R1;LPAR6;KIT;GNG5-PS;GM2446;HSP90B1;PKN3;EFNA2;ITGA5;ERBB3;GRB2;YWHAQ;FGF22;IBSP;RAF1;ITGA6;GNG8;TSC1;EFNA4;GNB1;ITGB1;ITGB5;EIF4E2;LAMC1;VEGFD;GSK3B;TEK;PPP2R1A;PPP2R5B;NTF3;LAMA4;KRAS;CREB3L1;PIK3R3;AKT2;PPP2R5D;IL7;CREB3L2;PDGFA;YWHAZ;PPP2R5C;ITGB3;GNG4;CD19;FASL;ITGA9;IGF1;GNB4;PPP2CA;RXRA;ERBB4;GNB2;COL9A2;JAK1;MAGI2;AKT1;RELA;PTK2;RAC1;HRAS;RPS6KB1;FLT4;LAMC3;CSF1;FGF17;ATF6B;VEGFC;PKN2;GHR;YWHAE;EGFR;ITGA1;GNG3;MTOR;PPP2CB;GNG11;MLST8;GNG13;PIK3CA;NTRK2;ERBB2;PHLPP1;ATF2;LAMA3;PIK3R2;LPAR1;CRTC2;LPAR4;IGF2;VTN;PPP2R2B;GNB3;KITL;ITGA7;FGF5;PDGFC;PDGFD;IRS1;ANGPT1;RHEB;FGF9;FGF18;PPP2R5E;THBS4;CREB5;CCND3;FLT3;G6PC3;IGF1R;NGF;COL6A1;LAMA5;ATF4;FGF1;IL6;CHRM2;SGK2;BDNF;PPP2R3A;F2R;FGFR1;CHAD;TGFA;YWHAB;COL2A1;YWHAG;FGFR3;BCL2L11;COL6A2;TNN;MYB;PDGFRA;GM2436;IFNA13;IFNAB;CCNE2;ITGA8;FGFR2;MYC;FGF7;ITGA2;EREG;HGF;CHUK;VEGFB;GNG2;PRKAA2;GNB5;FGF21;GH;EIF4E1B;COL6A3;PTEN;NRAS;THBS3;COL4A3;NR4A1;MET;CCND2;FGF10;FGF8;FGFR4;IFNB1;IL7R;GM5741;VEGFA;RPTOR;ITGA3;IKBKB;ITGB4;PKN1;LPAR3;PPP2R2C;IKBKG;PPP2R2A;EFNA5;CDC37;PHLPP2;CCND1;INSR;LAMC2;NTF5;THEM4;MAPK1;CDK2;NFKB1;FGF2;EGF;PRKCA;PPP2R3C;AREG;RPS6;HSP90AB1;CSF1R;CASP9;ANGPT4;BCL2;TRP53;IL2RA;CREB3L3;CREB3L4;PPP2R1B;LPAR5;GNG7;FOXO3;EIF4E;DDIT4;FLT1;SGK3;PDPK1;SGK1;SOS1;IL6RA;ITGA4;IL4;EIF4EBP1;GNG12;MCL1;PIK3AP1;YWHAH;HSP90AA1;CCNE1;COL4A6;EIF4B;SOS2;PIK3CG;PPP2R5A;RBL2;MDM2;ANGPT2;TLR4;IFNAR1;PIK3CD;SYK;MTCP1;TLR2;LAMB3;CSF3;CSF3R;IFNAR2;VWF;PIK3R5;JAK2;CDKN1A;FLT3L;SPP1;COL4A4;GNGT2;EPHA2;IL2RG;CDK6;PPP2R3D;PCK2;IL4RA;PIK3R6;NOS3;NTRK1;PIK3CB;BRCA1;GYS1;JAK3;GNG5;EFNA3;COL4A5;ITGA10;ITGA2B;OSM;ITGB7;EPOR;MAGI1;LPAR2;PRKAA1;EFNA1;TNXB;BCL2L1;AKT3,FLT1;SGK3;PDPK1;SGK1;SOS1;IL6RA;ITGA4;IL4;EIF4EBP1;GNG12;MCL1;PIK3AP1;YWHAH;HSP90AA1;CCNE1;COL4A6;EIF4B;SOS2;PIK3CG;PPP2R5A;RBL2;MDM2;ANGPT2;TLR4;IFNAR1;PIK3CD;SYK;MTCP1;TLR2;LAMB3;CSF3;CSF3R;IFNAR2;VWF;PIK3R5;JAK2;CDKN1A;FLT3L;SPP1;COL4A4;GNGT2;EPHA2;IL2RG;CDK6;PPP2R3D;PCK2;IL4RA;PIK3R6;NOS3;NTRK1;PIK3CB;BRCA1;GYS1;JAK3;GNG5;EFNA3;COL4A5;ITGA10;ITGA2B;OSM;ITGB7;EPOR;MAGI1;LPAR2;PRKAA1;EFNA1;TNXB;BCL2L1;AKT3
Adipocytokine signaling pathway,-0.570091604097669,-1.579953287621941,0.023255813953488372,0.026686163011102087,71,64,PPARGC1A;CPT1B;NPY;LEPR;STK11;MAPK8;ADIPOR2;ACSL3;ADIPOR1;AKT2;MAPK9;RXRA;AKT1;RELA;CPT1A;TRAF2;MTOR;STAT3;RXRG;SLC2A4;PPARA;IRS1;AGRP;G6PC3;CPT1C;IRS2;PRKCQ;CHUK;ACSL6;PRKAA2;ACSBG2;MAPK10;ACACB;IKBKB;IKBKG;NFKB1;RXRB;ACSL4;PRKAG3;ACSL1;NFKBIB;TRADD;POMC;CD36;NFKBIE;ACSL5;ACSBG1;PRKAG1;CAMKK2;PTPN11;PRKAB1;TNF;TNFRSF1A;IRS3;JAK2;TNFRSF1B;PCK2;NFKBIA;PRKAG2;PRKAB2;PRKAA1;SOCS3;SLC2A1;AKT3,IRS3;JAK2;TNFRSF1B;PCK2;NFKBIA;PRKAG2;PRKAB2;PRKAA1;SOCS3;SLC2A1;AKT3
Human cytomegalovirus infection,-0.47736902944609255,-1.573847367857173,0.0,0.02742444652387171,255,224,PXN;AKAP13;CDK4;MAP2K1;IRF3;GNG10;MAPK12;PPP3CC;CCL2;RPS6KB2;CREB3;CTNNB1;H2-T-PS;ITGAV;CALR;H2-BL;CREB1;PDIA3;MAPK3;MAP2K2;H2-Q7;TSC2;GNAI2;PIK3R1;CYCS;GNG5-PS;GRB2;BCAR1;RAF1;MAP2K6;GNG8;GNAS;TSC1;GNB1;CDKN2A;PRKACA;GSK3B;ADCY6;ARHGEF12;KRAS;CREB3L1;PIK3R3;AKT2;CREB3L2;CRK;PPP3R1;ITGB3;CX3CL1;GNG4;FASL;GNA11;GNB4;GNA12;GNAQ;GNB2;JAK1;CALM1;H2-M10.5;AKT1;RELA;PTK2;RAC1;H2-M10.3;HRAS;RPS6KB1;NFATC4;ELK1;PLCB3;RHOA;PPP3CA;CRKL;ATF6B;ROCK2;TRAF2;ITPR3;EGFR;GNG3;MTOR;GNG11;GNG13;STAT3;PIK3CA;GNAO1;ATF2;PIK3R2;GNAI1;GNB3;ROCK1;PLCB1;PRKCB;RHEB;CREB5;H2-M10.2;ATF4;IL6;PPP3CB;E2F3;RB1;CXCL12;ADCY1;PDGFRA;ADCY2;H2-M5;GNAI3;CCR5;IFNA13;IFNAB;H2-T3;CXCR4;MYC;PTGER2;CHUK;GNG2;GNB5;ADCY4;RAC3;H2-M10.6;NRAS;PTGER3;ARHGEF1;H2-M2;ARHGEF11;CCL12;4930544G11RIK;H2-Q2;IFNB1;GM5741;VEGFA;ADCY3;IKBKB;GM7030;IKBKG;NFATC3;BAX;BAK1;CXCR2;CCND1;IL1B;RIPK1;MAPK1;NFKB1;PRKACB;PRKCA;H2-Q4;CYCT;H2-Q10;GM11127;GM8909;GM10499;ADCY9;MAPK14;CALM3;CASP9;TRP53;TRADD;ADCY8;CREB3L3;H2-Q6;CREB3L4;GNG7;IL10RB;H2-Q1;BID;CCR1;TBK1;CCL3;CGAS;PTGER1;CALML4;ITPR2;SOS1;IL6RA;FADD;EIF4EBP1;CCL4;TNF;GNG12;RAC2;CCL5;IL1R1;CASP3;TNFRSF1A;GNA13;SOS2;MDM2;PIK3CD;NFATC1;PTK2B;PLCB2;CASP8;CDKN1A;ADCY7;MAPK11;TAPBP;FAS;B2M;GNGT2;MAPK13;NFATC2;CDK6;H2-D1;TAP1;PTGER4;PIK3CB;PTGS2;E2F2;SP1;H2-K1;GNG5;H2-T23;TAP2;TRAF5;NFKBIA;CALM2;PLCB4;E2F1;IL10RA;H2-T24;PRKCG;H2-T22;H2-T10;H2-M3;ITPR1;AKT3,IL10RB;H2-Q1;BID;CCR1;TBK1;CCL3;CGAS;PTGER1;CALML4;ITPR2;SOS1;IL6RA;FADD;EIF4EBP1;CCL4;TNF;GNG12;RAC2;CCL5;IL1R1;CASP3;TNFRSF1A;GNA13;SOS2;MDM2;PIK3CD;NFATC1;PTK2B;PLCB2;CASP8;CDKN1A;ADCY7;MAPK11;TAPBP;FAS;B2M;GNGT2;MAPK13;NFATC2;CDK6;H2-D1;TAP1;PTGER4;PIK3CB;PTGS2;E2F2;SP1;H2-K1;GNG5;H2-T23;TAP2;TRAF5;NFKBIA;CALM2;PLCB4;E2F1;IL10RA;H2-T24;PRKCG;H2-T22;H2-T10;H2-M3;ITPR1;AKT3
Renin-angiotensin system,-0.5939824755794033,-1.5744853202513773,0.02666666666666667,0.0276437751254973,36,19,AGT;NLN;REN1;ENPEP;AGTR1B;MME;KLK1;KLK1B24;AGTR1A;ACE;CTSA;CPA3;ATP6AP2;PREP;MAS1;PRCP;THOP1;LNPEP;ANPEP,ACE;CTSA;CPA3;ATP6AP2;PREP;MAS1;PRCP;THOP1;LNPEP;ANPEP
Ras signaling pathway,-0.4761685704628168,-1.5696096465754874,0.0,0.027726441917140535,233,211,MAP2K1;PGF;PDGFB;GNG10;TIAM1;PLA2G4D;ABL1;RAB5A;BAD;EXOC2;RASA1;MAPK3;MAP2K2;RGL2;RAB5B;RAB5C;PIK3R1;PLA2G4B;SHC1;KIT;GNG5-PS;FOXO4;PLD1;PAK4;RALA;MAPK8;EFNA2;PLCG1;SHC4;GRB2;FGF22;RAF1;GNG8;EFNA4;GNB1;VEGFD;PRKACA;TEK;NTF3;KRAS;PIK3R3;AKT2;PLCE1;PDGFA;CDC42;GNG4;FASL;IGF1;RAP1B;GNB4;MAPK9;PLD2;GNB2;CALM1;AKT1;RELA;NF1;RAC1;HRAS;FLT4;SHC3;RRAS;ELK1;RHOA;CSF1;FGF17;VEGFC;EGFR;GNG3;RALGDS;GNG11;RASSF1;RAP1A;GNG13;PIK3CA;GAB1;NTRK2;SYNGAP1;PIK3R2;RIN1;IGF2;GNB3;KITL;BRAP;FGF5;SHC2;SHOC2;PDGFC;PDGFD;PAK3;PRKCB;ANGPT1;FGF9;FGF18;FLT3;IGF1R;PLA2G4F;NGF;PLA2G6;PAK1;FGF1;PLA2G4C;BDNF;FGFR1;TGFA;GRIN2B;FGFR3;RASAL2;PDGFRA;RASGRF2;PLA2G2C;GRIN2A;PLA2G10;FGFR2;FGF7;RASGRP1;HGF;CHUK;VEGFB;GNG2;GNB5;FGF21;RASGRF1;PLA2G2F;RALBP1;MAPK10;RAC3;NRAS;PLA2G4E;MET;FGF10;FGF8;FGFR4;4930544G11RIK;GM5741;VEGFA;LAT;IKBKB;RASA3;GAB2;IKBKG;EFNA5;RRAS2;PAK2;INSR;NTF5;MAPK1;NFKB1;FGF2;KSR2;PRKACB;EGF;PLA2G12A;PRKCA;PLA2G3;RASA2;PLA2G1B;ARF6;CSF1R;CALM3;ANGPT4;PLA2G2D;RALB;GNG7;ZAP70;PTPN11;TBK1;RASGRP3;FLT1;CALML4;SOS1;PLA2G2A;PAK6;PLCG2;PLA2G5;ETS2;GNG12;RAC2;ABL2;RASAL3;PLA2G4A;SOS2;ANGPT2;PIK3CD;RASGRP4;REL;FLT3L;RASSF5;RASAL1;GNGT2;EPHA2;NTRK1;PIK3CB;PLA2G2E;STK4;GNG5;EFNA3;RGL1;GRIN1;RAPGEF5;CALM2;AFDN;RASA4;MRAS;PLA1A;PRKCG;RASGRP2;EFNA1;KSR1;BCL2L1;AKT3,TBK1;RASGRP3;FLT1;CALML4;SOS1;PLA2G2A;PAK6;PLCG2;PLA2G5;ETS2;GNG12;RAC2;ABL2;RASAL3;PLA2G4A;SOS2;ANGPT2;PIK3CD;RASGRP4;REL;FLT3L;RASSF5;RASAL1;GNGT2;EPHA2;NTRK1;PIK3CB;PLA2G2E;STK4;GNG5;EFNA3;RGL1;GRIN1;RAPGEF5;CALM2;AFDN;RASA4;MRAS;PLA1A;PRKCG;RASGRP2;EFNA1;KSR1;BCL2L1;AKT3
Oxytocin signaling pathway,-0.46926261256116003,-1.5680186375531555,0.0,0.028020980634032355,154,139,MAP2K1;PPP1CA;PLA2G4D;CAMK2B;PPP3CC;RCAN1;MYL6;MAPK3;MAP2K2;GNAI2;PLA2G4B;KCNJ9;MAPK7;RAF1;KCNJ12;KCNJ14;GNAS;EEF2K;PRKACA;ADCY6;KRAS;CACNB1;ACTB;PPP3R1;GNAQ;CALM1;MYLK3;CACNB3;HRAS;NPR2;NFATC4;PPP1CB;ELK1;PLCB3;RHOA;PPP3CA;CACNA1S;ROCK2;ITPR3;EGFR;CACNA2D2;GNAO1;GNAI1;ROCK1;GUCY1B1;CAMK1;ACTG1;PLCB1;PRKCB;CAMK4;PPP1CCB;CACNA2D1;CACNA1D;CD38;PLA2G4F;CACNB4;PPP1R12A;CAMK2D;CACNB2;CAMK1G;PLA2G4C;PPP3CB;GUCY1B2;RYR3;JUN;PPP1CC;CACNA1C;OXTR;ADCY1;GUCY1A2;MYL9;ADCY2;GNAI3;CACNG5;GUCY1A1;MYLK4;RYR2;PRKAA2;OXT;ADCY4;NRAS;MEF2C;PLA2G4E;CACNA1F;4930544G11RIK;ADCY3;FOS;CAMK2G;NFATC3;CACNG4;RGS2;PPP1R12C;CCND1;MAPK1;PRKACB;PRKAG3;PRKCA;MYL6B;ADCY9;MYLK;MAP2K5;EEF2;CALM3;PPP1R12B;KCNJ6;RYR1;ADCY8;CAMK1D;PRKAG1;CAMKK2;MYLK2;CALML4;ITPR2;CACNG7;CAMK2A;PRKAB1;PLA2G4A;TRPM2;PIK3CG;NFATC1;PLCB2;PIK3R5;CDKN1A;NPR1;ADCY7;NFATC2;PIK3R6;NOS3;CACNA2D4;PTGS2;KCNJ2;CALM2;PRKAG2;PLCB4;PRKAB2;CACNG8;PRKCG;PRKAA1;ITPR1,PLA2G4A;TRPM2;PIK3CG;NFATC1;PLCB2;PIK3R5;CDKN1A;NPR1;ADCY7;NFATC2;PIK3R6;NOS3;CACNA2D4;PTGS2;KCNJ2;CALM2;PRKAG2;PLCB4;PRKAB2;CACNG8;PRKCG;PRKAA1;ITPR1
Arginine biosynthesis,-0.6373618061756599,-1.5672354452027246,0.0,0.02818252065542589,19,18,OTC;ASS1;GPT;GLUD1;ARG1;CPS1;GLUL;GOT2;ACY1;GLS;NOS1;GOT1;ASL;NOS3;ARG2;NOS2;GLS2;GPT2,ASL;NOS3;ARG2;NOS2;GLS2;GPT2
Pyruvate metabolism,-0.5586980546781418,-1.5628291830872962,0.02666666666666667,0.0286443350695274,38,32,ACAT2;ALDH7A1;LDHD;ACSS1;ACYP1;ACYP2;LDHB;PCX;PDHB;ME3;ACACA;ACACB;PDHA1;MDH1;DLAT;LDHA;GLO1;MDH2;HAGH;ALDH9A1;DLD;ME2;ACSS2;PKM;GRHPR;FH1;ALDH2;PCK2;ALDH3A2;ME1;ACAT1;ALDH1B1,MDH2;HAGH;ALDH9A1;DLD;ME2;ACSS2;PKM;GRHPR;FH1;ALDH2;PCK2;ALDH3A2;ME1;ACAT1;ALDH1B1
Arginine and proline metabolism,-0.5466585273614765,-1.5636963509649415,0.011764705882352941,0.028739700591853313,50,46,GAMT;HOGA1;ALDH7A1;MAOA;OAT;P4HA2;AGMAT;CNDP1;CARNS1;P4HA3;MAOB;CKB;ARG1;SAT2;LAP3;PYCRL;PRODH;SRM;ALDH4A1;ALDH18A1;GOT2;DAO;L3HYPDH;AZIN2;CKM;PYCR2;CKMT1;ALDH9A1;NOS1;SMOX;GOT1;AMD1;CNDP2;SMS;GATM;ALDH2;AMD2;ODC1;ALDH3A2;NOS3;ARG2;NOS2;PYCR1;P4HA1;SAT1;ALDH1B1,ALDH4A1;ALDH18A1;GOT2;DAO;L3HYPDH;AZIN2;CKM;PYCR2;CKMT1;ALDH9A1;NOS1;SMOX;GOT1;AMD1;CNDP2;SMS;GATM;ALDH2;AMD2;ODC1;ALDH3A2;NOS3;ARG2;NOS2;PYCR1;P4HA1;SAT1;ALDH1B1
Pentose phosphate pathway,-0.5630324720369327,-1.5644216683452197,0.0375,0.029085962044767214,32,30,TKTL1;RPE;DERA;G6PD2;G6PDX;RGN;ALDOART1;TALDO1;PGD;RPIA;ALDOB;ALDOC;TKT;GLYCTK;H6PD;PGM1;ALDOA;PFKM;RBKS;IDNK;PGLS;PFKL;PRPS2;GPI1;PRPS1L3;PRPS1L1;PGM2;FBP1;PRPS1;PFKP,GLYCTK;H6PD;PGM1;ALDOA;PFKM;RBKS;IDNK;PGLS;PFKL;PRPS2;GPI1;PRPS1L3;PRPS1L1;PGM2;FBP1;PRPS1;PFKP
Prolactin signaling pathway,-0.5117701886225259,-1.5542267774342027,0.011363636363636364,0.029309135218964624,72,59,MAP2K1;MAPK12;MAPK3;MAP2K2;PIK3R1;SHC1;MAPK8;SHC4;GRB2;RAF1;STAT5B;GSK3B;KRAS;PIK3R3;AKT2;MAPK9;AKT1;RELA;HRAS;SHC3;STAT3;PIK3CA;GCK;PIK3R2;SOCS5;SHC2;ESR2;SOCS2;GALT;ELF5;CYP17A1;MAPK10;NRAS;CCND2;FOS;CCND1;MAPK1;NFKB1;SOCS6;STAT5A;MAPK14;SOCS7;ESR1;FOXO3;IRF1;SOCS1;SOS1;TNFRSF11A;CISH;SOCS4;SOS2;PIK3CD;JAK2;MAPK11;MAPK13;STAT1;PIK3CB;SOCS3;AKT3,IRF1;SOCS1;SOS1;TNFRSF11A;CISH;SOCS4;SOS2;PIK3CD;JAK2;MAPK11;MAPK13;STAT1;PIK3CB;SOCS3;AKT3
Amoebiasis,-0.5000798504487037,-1.5556735659759624,0.022727272727272728,0.02940885365603145,106,78,TGFB1;RAB5A;ACTN4;RAB5B;RAB7;RAB5C;PIK3R1;GNAS;CD1D1;LAMC1;SERPINB6C;PRKACA;LAMA4;PIK3R3;GNA11;GNAQ;RELA;PTK2;VCL;PLCB3;LAMC3;ACTN1;PIK3CA;IL1R2;LAMA3;PIK3R2;SERPINB9;PLCB1;PRKCB;TGFB2;SERPINB9B;LAMA5;IL6;GNA14;ADCY1;SERPINB9C;ARG1;IL12A;IL12B;C8G;COL4A3;MUC2;C9;GNAL;SERPINB1A;IL1B;LAMC2;HSPB1;NFKB1;PRKACB;PRKCA;SERPINB1B;SERPINB6B;CSF2;CD14;SERPINB1C;SERPINB6A;TNF;IL1R1;CASP3;COL4A6;IL10;TLR4;PIK3CD;TLR2;LAMB3;PLCB2;RAB7B;ITGB2;COL4A4;PIK3CB;ARG2;GNA15;NOS2;COL4A5;ITGAM;PLCB4;PRKCG,SERPINB1C;SERPINB6A;TNF;IL1R1;CASP3;COL4A6;IL10;TLR4;PIK3CD;TLR2;LAMB3;PLCB2;RAB7B;ITGB2;COL4A4;PIK3CB;ARG2;GNA15;NOS2;COL4A5;ITGAM;PLCB4;PRKCG
Vascular smooth muscle contraction,-0.4806296121143265,-1.5557916132905238,0.0,0.029750817070636468,140,118,MAP2K1;CALCB;PPP1CA;PLA2G4D;MYL6;MAPK3;MAP2K2;ADRA1B;PLA2G4B;CALCA;RAF1;AGT;GNAS;PRKACA;ADCY6;ARHGEF12;GNA11;ARAF;GNA12;GNAQ;CALM1;MYLK3;ADRA1D;KCNMB4;NPR2;PPP1CB;PLCB3;RHOA;CACNA1S;ROCK2;ITPR3;RAMP1;NPPC;ROCK1;KCNMB1;GUCY1B1;RAMP2;PLCB1;PRKCB;PPP1CCB;CACNA1D;PLA2G4F;PLA2G6;AGTR1B;PPP1R12A;PLA2G4C;GUCY1B2;PRKCQ;PPP1CC;CACNA1C;EDN1;ADCY1;GUCY1A2;KCNMA1;MYL9;ADCY2;PLA2G2C;NPPB;PLA2G10;PRKG1;AVPR1A;GUCY1A1;MYLK4;RAMP3;AVPR1B;PLA2G2F;ADCY4;EDNRA;PLA2G4E;ARHGEF1;CACNA1F;ARHGEF11;4930544G11RIK;ADCY3;EDN2;PPP1R14A;PPP1R12C;MAPK1;MYH11;AGTR1A;PRKACB;PLA2G12A;PRKCA;ACTG2;PLA2G3;MYL6B;ADCY9;MYLK;PLA2G1B;CALM3;PPP1R12B;ADCY8;PLA2G2D;MYLK2;CALML4;ITPR2;PLA2G2A;PLA2G5;KCNU1;PRKCD;GNA13;PLA2G4A;BRAF;CALCRL;PLCB2;NPR1;ADCY7;ADM;PRKCH;PLA2G2E;PTGIR;CALM2;PLCB4;ADORA2B;ADORA2A;PRKCE;PRKCG;ITPR1,MYLK2;CALML4;ITPR2;PLA2G2A;PLA2G5;KCNU1;PRKCD;GNA13;PLA2G4A;BRAF;CALCRL;PLCB2;NPR1;ADCY7;ADM;PRKCH;PLA2G2E;PTGIR;CALM2;PLCB4;ADORA2B;ADORA2A;PRKCE;PRKCG;ITPR1
Salivary secretion,-0.5046666488313336,-1.5487618985416791,0.0,0.029907173303881925,78,67,PRKG2;ATP1B2;ADRA1B;DMBT1;ATP1A4;ATP1A1;GNAS;SLC4A2;VAMP2;PRKACA;ADCY6;TRPV6;GNAQ;CALM1;ADRA1D;ATP1B4;PLCB3;ATP2B4;BEST2;ITPR3;GUCY1B1;PLCB1;PRKCB;ATP1A2;CD38;ATP1B3;GUCY1B2;RYR3;ADCY1;CAMP;GUCY1A2;KCNMA1;ADCY2;CHRM3;PRKG1;ATP2B3;GUCY1A1;ADCY4;ADRB3;ADCY3;SLC9A1;ATP2B1;ADRB1;SLC12A2;PRKACB;PRKCA;CST3;ADCY9;LYZ1;CALM3;ATP1B1;ADCY8;NOS1;LYZ2;CALML4;ITPR2;KCNN4;FXYD2;PLCB2;ADCY7;ADRB2;BST1;CALM2;PLCB4;PRKCG;ATP1A3;ITPR1,PLCB2;ADCY7;ADRB2;BST1;CALM2;PLCB4;PRKCG;ATP1A3;ITPR1
Purine metabolism,-0.49799377333790856,-1.5404607967230775,0.0,0.03151730479106596,136,123,NT5E;PNP2;PDE6G;GUK1;AK3;PNP;PDE7B;PAPSS2;PAPSS1;NT5C3;HDDC3;GUCY2C;PDE4D;PDE8A;NUDT2;PDE1A;IMPDH2;ADCY6;NTPCR;ENPP1;AMPD1;PDE4B;ITPA;PDE5A;PDE1C;NPR2;FHIT;GMPS;NT5C3B;PDE10A;PDE3B;PDE6D;GUCY1B1;GMPR2;ENTPD4B;PDE9A;ADSS;GUCY1B2;CANT1;ADCY1;IMPDH1;GUCY1A2;ADCY2;ENTPD8;PDE11A;GUCY1A1;ENTPD3;ENTPD2;PDE3A;ADCY4;NT5C1A;AK1;PDE6B;ENTPD4;NT5C2;ADCY3;ENPP3;PDE2A;AK7;AK8;NT5C;NME2;AK5;NME1;NME7;PGM1;ATIC;ADPRM;ADSL;GUCY2F;NME4;NUDT9;ADCY9;ADCY10;PFAS;UOX;PPAT;ADCY8;GART;GUCY2G;AK2;APRT;AK6;PAICS;ENTPD5;NUDT5;PRPS2;PDE4A;PRUNE1;PDE6A;PRPS1L3;RRM2;ENPP4;ADA;AMPD2;PDE7A;NUDT16;PKM;RRM2B;PRPS1L1;PGM2;DGUOK;URAH;NPR1;ADCY7;ENTPD6;PRPS1;DCK;GMPR;PDE1B;HPRT;ADK;RRM1;AMPD3;PDE4C;ADSSL1;AK4;PDE8B;GDA;NME6;XDH;NT5M;ENTPD1,NUDT5;PRPS2;PDE4A;PRUNE1;PDE6A;PRPS1L3;RRM2;ENPP4;ADA;AMPD2;PDE7A;NUDT16;PKM;RRM2B;PRPS1L1;PGM2;DGUOK;URAH;NPR1;ADCY7;ENTPD6;PRPS1;DCK;GMPR;PDE1B;HPRT;ADK;RRM1;AMPD3;PDE4C;ADSSL1;AK4;PDE8B;GDA;NME6;XDH;NT5M;ENTPD1
Non-small cell lung cancer,-0.5089720937033566,-1.540630225315601,0.0,0.03186749706652225,66,66,CDK4;MAP2K1;GADD45B;GADD45A;BAD;MAPK3;MAP2K2;PIK3R1;PLCG1;GRB2;RAF1;CDKN2A;STAT5B;KRAS;PIK3R3;AKT2;ARAF;RXRA;AKT1;HRAS;FHIT;EGFR;RASSF1;STAT3;PIK3CA;ERBB2;PIK3R2;RXRG;PRKCB;ALK;TGFA;E2F3;RB1;GADD45G;NRAS;EML4;BAX;BAK1;CCND1;MAPK1;RXRB;EGF;PRKCA;DDB2;STAT5A;CASP9;TRP53;FOXO3;RARB;PDPK1;SOS1;PLCG2;BRAF;SOS2;PIK3CD;CDKN1A;RASSF5;CDK6;PIK3CB;E2F2;POLK;STK4;JAK3;E2F1;PRKCG;AKT3,BRAF;SOS2;PIK3CD;CDKN1A;RASSF5;CDK6;PIK3CB;E2F2;POLK;STK4;JAK3;E2F1;PRKCG;AKT3
Long-term potentiation,-0.5195257434540697,-1.5375345559009574,0.0,0.032296118390845195,67,61,MAP2K1;PPP1CA;CAMK2B;PPP3CC;MAPK3;MAP2K2;RAF1;PRKACA;KRAS;PPP3R1;RPS6KA1;RAP1B;ARAF;GNAQ;RPS6KA2;CALM1;EP300;CREBBP;HRAS;PPP1CB;PLCB3;PPP3CA;ITPR3;RAP1A;GRIA2;RPS6KA3;PLCB1;PRKCB;CAMK4;GRIA1;PPP1CCB;GRIN2D;CAMK2D;ATF4;PPP3CB;GRIN2B;PPP1CC;CACNA1C;ADCY1;GRIN2A;RPS6KA6;NRAS;PPP1R1A;CAMK2G;MAPK1;PRKACB;PRKCA;GRIN2C;CALM3;ADCY8;CALML4;ITPR2;CAMK2A;BRAF;PLCB2;GRIN1;CALM2;PLCB4;RAPGEF3;PRKCG;ITPR1,GRIN1;CALM2;PLCB4;RAPGEF3;PRKCG;ITPR1
ABC transporters,-0.5600255643503973,-1.5363755258920286,0.012987012987012988,0.03283631630897164,48,41,ABCB8;ABCC9;ABCA3;ABCA2;ABCB9;ABCA8B;ABCD3;ABCA5;ABCA6;ABCB4;ABCA1;ABCA17;ABCG3;ABCB1A;ABCG4;ABCA9;ABCA8A;ABCA13;ABCD1;ABCG8;ABCC5;ABCB10;ABCG5;ABCA14;ABCC6;ABCC2;ABCC10;ABCA7;ABCA12;ABCC1;ABCC3;ABCC4;ABCG2;ABCD4;ABCD2;ABCB6;ABCB1B;TAP1;TAP2;ABCG1;ABCB7,ABCC4;ABCG2;ABCD4;ABCD2;ABCB6;ABCB1B;TAP1;TAP2;ABCG1;ABCB7
Fc gamma R-mediated phagocytosis,-0.4970555470744763,-1.5342433245802405,0.0,0.03325526729695629,87,84,MAP2K1;ARPC1B;SPHK2;MARCKSL1;ARPC5L;RPS6KB2;MYO10;SCIN;BIN1;MAPK3;CFL1;PIK3R1;PIP5K1A;PLD1;VAV2;PLCG1;RAF1;PLPP1;CFL2;PIK3R3;AKT2;ARPC1A;CRK;CDC42;WASL;INPPL1;SPHK1;PLD2;AKT1;RAC1;RPS6KB1;WASF3;CRKL;PIK3CA;PIK3R2;LIMK1;ARPC2;AMPH;PRKCB;PLPP3;ARPC5;PLA2G6;PAK1;WASF1;ARPC4;WASF2;ASAP1;PLA2G4E;VASP;PLPP2;LIMK2;LAT;GAB2;ARPC3;MAPK1;PRKCA;ARF6;PIP5K1C;GSN;VAV1;DNM2;NCF1;PTPRC;PLCG2;WAS;DOCK2;PRKCD;RAC2;ASAP3;FCGR1;PLA2G4A;PIP5K1B;INPP5D;PIK3CD;SYK;LYN;FCGR2B;PIK3CB;GM11787;PRKCE;PRKCG;VAV3;HCK;AKT3,GSN;VAV1;DNM2;NCF1;PTPRC;PLCG2;WAS;DOCK2;PRKCD;RAC2;ASAP3;FCGR1;PLA2G4A;PIP5K1B;INPP5D;PIK3CD;SYK;LYN;FCGR2B;PIK3CB;GM11787;PRKCE;PRKCG;VAV3;HCK;AKT3
