Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Proteoglycans in cancer,-0.393258710742412,-1.0043346355938927,0.4375,0.7021137486533675,201,189,CCND1;ACTB;THBS1;PXN;WNT5B;PTPN11;EZR;DROSHA;MSN;HBEGF;PPP1CA;ACTG1;AKT1;GRB2;SLC9A1;PPP1CC;WNT7A;ARHGEF1;ELK1;NRAS;CASP3;IQGAP1;RPS6KB2;RAF1;RRAS2;CTNNB1;MTOR;RHOA;FLNA;PLAU;MAP2K1;ARAF;CTTN;CAV1;RAC1;TGFB1;RDX;PLAUR;ROCK1;MAPK1;CDC42;ITGA5;HPSE;MET;FGF2;RPS6KB1;FZD6;TGFB2;ITGB5;PIK3CB;EGFR;AKT2;PRKACA;PIK3CD;CDKN1A;ROCK2;PPP1R12C;MAPK14;PPP1R12A;WNT7B;CBL;MYC;HRAS;DDX5;PIK3R3;NUDT16L1;VAV2;MDM2;ERBB2;ITPR2;CTSL;TLR4;SMAD2;WNT3A;PDPK1;SRC;CAV3;KRAS;TFAP4;PTPN6;STAT3;HIF1A;AKT3;IHH;HCLS1;WNT8A;ANK3;CD44;PRKCB;CD63;IGF2;WNT16;HGF;CAMK2A;WNT1;PTK2;WNT3;NANOG;PRKACB;MIR10B;ESR1;PIK3R2;WNT2;ITGB1;SOS1;COL21A1;ARHGEF12;SDC2;PIK3CA;SOS2;FZD9;WNT10B;PLCG1;FZD5;PAK1;VTN;WNT8B;FRS2;TP53;CAMK2G;TWIST1;MAPK13;PRKCA;MAPK12;TIAM1;SMO;GAB1;FAS;PLCG2;WNT4;TWIST2;BRAF;PLCE1;RPS6;FLNC;FZD3;PPP1CB;TIMP3;CAMK2B;FGFR1;MAP2K2;DCN;PIK3R1;PPP1R12B;GPC1;CAV2;ANK1;MMP2;FZD2;SDC4;FZD1;LUM;WNT2B;ITPR1;MAPK11;RRAS;FLNB;FZD4;FZD10;MAPK3;ITGAV;HOXD10;MMP9;PTCH1;WNT10A;PDCD4;EIF4B;WNT11;WNT6;ANK2;IGF1R;ERBB4;WNT5A;PRKCG;TLR2;SDC1;WNT9A;FZD8;MRAS;CAMK2D;FZD7;ITGA2;ERBB3;SHH;ITPR3;ITGB3;FN1;HSPG2;VEGFA,MMP2;FZD2;SDC4;FZD1;LUM;WNT2B;ITPR1;MAPK11;RRAS;FLNB;FZD4;FZD10;MAPK3;ITGAV;HOXD10;MMP9;PTCH1;WNT10A;PDCD4;EIF4B;WNT11;WNT6;ANK2;IGF1R;ERBB4;WNT5A;PRKCG;TLR2;SDC1;WNT9A;FZD8;MRAS;CAMK2D;FZD7;ITGA2;ERBB3;SHH;ITPR3;ITGB3;FN1;HSPG2;VEGFA
Amoebiasis,-0.44150534494154947,-0.9922041552344779,0.375,0.7029217046357074,96,85,CXCL1;ACTN1;NFKB1;ACTN4;LAMC2;COL4A1;IL6;CASP3;COL4A2;VCL;GNA11;RAB5C;CSF2;TGFB1;PLCB3;HSPB1;RELA;TGFB2;PIK3CB;RAB7A;PRKACA;PIK3CD;CXCL8;LAMC1;PIK3R3;ITGB2;LAMB3;GNA15;TLR4;IL1R2;IL12A;LAMA1;NOS2;SERPINB4;PLCB2;LAMB4;PRKCB;TGFB3;GNA14;SERPINB9;C8A;MUC2;LAMC3;RAB5A;IL10;PTK2;PRKACB;ARG1;CD1D;PIK3R2;LAMA2;PIK3CA;IL1B;ITGAM;ADCY1;PRKCA;C8G;GNAL;RAB7B;GNAS;SERPINB6;LAMB1;IL1R1;LAMA4;PLCB4;PIK3R1;RAB5B;GNAQ;COL4A6;COL3A1;ARG2;COL1A2;CD14;PLCB1;LAMA5;SERPINB1;PRKCG;TLR2;COL1A1;COL4A3;COL4A5;COL4A4;LAMA3;LAMB2;FN1,COL4A6;COL3A1;ARG2;COL1A2;CD14;PLCB1;LAMA5;SERPINB1;PRKCG;TLR2;COL1A1;COL4A3;COL4A5;COL4A4;LAMA3;LAMB2;FN1
Cytokine-cytokine receptor interaction,-0.4077118601144721,-1.0064258261438153,0.4666666666666667,0.7032192674118453,294,205,CXCL1;TNFRSF12A;CXCL2;TNFRSF10B;IL6;TNFRSF10A;CSF3;RELT;CSF2;TGFB1;TGFB2;IL27RA;LIF;GDF15;INHBA;CLCF1;IL13RA2;INHBB;CXCL8;AMH;CXCL3;CNTF;TNFSF13;IL4R;IL37;NGF;IL20RB;TNFSF18;TNFSF8;IL7R;CXCR6;IL1R2;IL1A;IL12A;IFNAR1;IL10RB;TNFRSF4;IL12RB2;IL24;IL17RA;GDF11;IL7;ACVR2A;CCR4;IL12RB1;CCL19;IFNL2;CCR8;IL1RL1;CXCR5;CCL26;IL31RA;BMPR1A;CX3CR1;CCR7;IFNL1;TNFRSF8;IL6ST;IL23A;TNFSF13B;CD40;TNFRSF25;CXCL6;TGFB3;IL20;IL1RN;PPBP;CCR6;IL2;IL27;IL36A;LEP;CNTFR;IL17B;TNFRSF13B;CSF2RA;GDF1;IL3RA;CCL13;CCL22;IL18RAP;OSM;IFNGR2;CSF1R;IL18;CXCL17;IL10;IL34;EPO;IL21R;IL5RA;IL2RA;IL36RN;CSF2RB;IFNK;IL4;AMHR2;ACVR1;TNFRSF14;IL16;BMP7;GDF6;TNFRSF17;THPO;IFNE;TNFSF14;CCL21;BMP5;IL2RB;CCL5;IL5;MPL;CCL17;CXCR3;IL6R;IL2RG;TNFRSF9;IL36G;EDAR;TNFSF12;CD27;IFNLR1;NODAL;CCR9;ACKR3;TNFRSF1B;TNFRSF10D;IL1B;CCR10;CXCL5;IL17RB;CSF3R;INHBE;BMPR1B;GDF5;BMP8A;ACKR4;MSTN;ACVR1B;TNFRSF10C;ACVRL1;IFNAR2;BMP4;IL22RA1;TSLP;GDF7;PRLR;IL18R1;IL15RA;TNFSF10;TNFRSF18;INHBC;CD4;TNFRSF21;GDF9;FAS;IL17D;CCL2;CD70;BMP6;TNFRSF11B;CXCL12;LTBR;TNFRSF19;IL32;EDA2R;GHR;TNFRSF1A;TNFSF4;IL1R1;BMP2;IL13RA1;TNFRSF11A;BMPR2;OSMR;IL17RE;ACVR2B;INHA;ACVR1C;IL10RA;BMP8B;CTF1;IL17C;EDA;IL11RA;TNFRSF13C;LIFR;LEPR;TNFSF9;CX3CL1;TNFSF15;TGFBR2;CSF1;CXCL16;IFNGR1;IL15;IL1RAP;IL17RC;IL11;TGFBR1;NGFR;CCL28;EPOR;CXCR4;CCL20,BMP6;TNFRSF11B;CXCL12;LTBR;TNFRSF19;IL32;EDA2R;GHR;TNFRSF1A;TNFSF4;IL1R1;BMP2;IL13RA1;TNFRSF11A;BMPR2;OSMR;IL17RE;ACVR2B;INHA;ACVR1C;IL10RA;BMP8B;CTF1;IL17C;EDA;IL11RA;TNFRSF13C;LIFR;LEPR;TNFSF9;CX3CL1;TNFSF15;TGFBR2;CSF1;CXCL16;IFNGR1;IL15;IL1RAP;IL17RC;IL11;TGFBR1;NGFR;CCL28;EPOR;CXCR4;CCL20
Glycosaminoglycan biosynthesis,-0.48908822609804886,-1.0145669008429432,0.4,0.7036838214173036,53,49,NDST1;ST3GAL1;CHST3;CHPF2;CHST7;ST3GAL2;B4GALT2;DSE;EXT1;B4GALT3;HS6ST1;B3GAT3;B3GNT2;CSGALNACT2;EXT2;CHST14;CHSY1;HS6ST3;B4GALT7;NDST2;NDST3;CHST4;B4GALT4;CHST1;FUT8;EXTL2;HS3ST3A1;HS3ST1;HS3ST5;XYLT2;B3GALT6;CHST12;ST3GAL3;CHSY3;EXTL3;CHST2;GLCE;EXTL1;HS3ST3B1;XYLT1;HS2ST1;B3GNT7;B4GALT1;CHST6;CHST15;UST;CHST11;CSGALNACT1;CHPF,CHST15;UST;CHST11;CSGALNACT1;CHPF
Glycerophospholipid metabolism,-0.4218006359677482,-0.9839182109014649,0.3939393939393939,0.7077074845936988,97,89,DGKZ;PTDSS1;LYPLA1;CHKA;AGPAT3;PISD;SELENOI;LCAT;CRLS1;GPAM;LCLAT1;CHPT1;GPD2;ETNK1;LYPLA2;PNPLA6;MBOAT1;GNPAT;GPAT4;PLA2G15;PCYT2;LPCAT3;PCYT1A;LPCAT1;GPAT3;DGKE;LPIN1;PEMT;PTDSS2;GPD1;AGPAT5;PLPP5;PLA2G4B;GPD1L;PLA2G5;PLA2G4D;MBOAT7;PLPP2;PLA2G2F;DGKH;DGKI;CHKB;PLA2G4F;PLA2G10;PLPP4;PLA2G3;AGPAT1;PLA2G1B;DGKB;PLA2G4E;PLA2G2A;PLA2G2C;ETNPPL;PGS1;PLB1;CDIPT;PLPP1;PLD2;GPAT2;CEPT1;PHOSPHO1;DGKD;CDS1;PLA2G12A;PLD4;LPCAT2;CHAT;MBOAT2;AGPAT2;JMJD7-PLA2G4B;ADPRM;PLA2G4A;CDS2;PLA2G4C;LPGAT1;LPIN2;DGKA;LPCAT4;DGKQ;ETNK2;GPCPD1;LPIN3;PNPLA7;PLA2G6;PLD1;AGPAT4;PLD3;PLPP3;ACHE,PLA2G4A;CDS2;PLA2G4C;LPGAT1;LPIN2;DGKA;LPCAT4;DGKQ;ETNK2;GPCPD1;LPIN3;PNPLA7;PLA2G6;PLD1;AGPAT4;PLD3;PLPP3;ACHE
Th1 and Th2 cell differentiation,-0.4904337087255765,-1.089636708838139,0.26666666666666666,0.7082269029310152,92,71,NFKB1;JAK1;NFKBIB;MAML1;MAPK1;IKBKG;TYK2;PPP3R1;CHUK;RELA;NFATC3;NOTCH2;PPP3CB;MAPK14;MAPK9;IL4R;MAPK8;NOTCH1;STAT5B;IL12A;IL12RB2;NFKBIE;IL12RB1;RUNX3;CD3D;TBX21;DLL3;IKBKB;IL2;CD247;IFNGR2;IL2RA;IL4;RBPJL;PPP3CC;IL2RB;NFKBIA;IL5;LAT;STAT5A;IL2RG;ZAP70;PLCG1;PPP3CA;DLL1;STAT1;DLL4;MAPK13;MAPK12;MAPK10;CD4;GATA3;JUN;STAT4;MAML3;JAK2;PRKCQ;NFATC2;FOS;RBPJ;NFATC1;MAPK11;STAT6;MAPK3;JAG2;MAML2;MAF;IFNGR1;JAK3;JAG1;NOTCH3,JAK2;PRKCQ;NFATC2;FOS;RBPJ;NFATC1;MAPK11;STAT6;MAPK3;JAG2;MAML2;MAF;IFNGR1;JAK3;JAG1;NOTCH3
Adrenergic signaling in cardiomyocytes,-0.4021429290371879,-0.9867343527101474,0.4827586206896552,0.7086314499052713,145,131,TPM3;ATP2A2;PPP2R1B;PPP1CA;AKT1;CALM3;SLC9A1;PPP2CA;PPP2R5D;CALM2;PPP1CC;TPM1;CALM1;ADCY3;PPP2R3C;GNAI3;PPP2R1A;ATP1B3;PPP2R5A;TPM2;TPM4;MAPK1;PLCB3;PPP2CB;PPP2R2D;CREB3;PPP2R2A;ADRB2;PPP2R5E;AKT2;PRKACA;CREB3L2;MAPK14;BCL2;SLC8A1;CREM;GNAI2;CREB1;CALML4;RAPGEF3;ADRA1B;ATP1A2;ACTC1;AKT3;CACNA1S;PLCB2;ATF6B;CACNA2D4;MYL2;CACNG2;MYH6;PLN;MYL4;RPS6KA5;ADCY2;ATP1A4;CACNG5;SCN7A;ADRB1;PPP2R3B;CAMK2A;CACNB2;RYR2;PIK3R5;PRKACB;PPP2R5C;ATP2B3;ATP2B2;CACNG1;ADRA1D;CACNA1F;TNNC1;KCNE1;CALML6;ATF4;PIK3R6;CREB5;ADCY1;ATF2;ADCY4;ATP2B1;CACNA1C;CACNG6;MYL3;CAMK2G;KCNQ1;CREB3L3;MAPK13;PRKCA;CREB3L4;CACNA1D;MAPK12;ADCY9;CREB3L1;ATP1A1;AGT;GNAS;TNNI3;CACNA2D1;ATP1A3;CACNG4;CACNB1;SCN5A;ADCY6;PPP1CB;PLCB4;RAPGEF4;ATP1B2;CAMK2B;CACNG8;CACNA2D3;GNAI1;CACNG7;GNAQ;MAPK11;SCN4B;ADCY7;MAPK3;PLCB1;PPP2R5B;CACNB4;PPP2R3A;SCN1B;CACNA2D2;CACNB3;CAMK2D;FXYD2;PPP2R2C;ADCY5;ATP2B4;ATP1B1,MAPK11;SCN4B;ADCY7;MAPK3;PLCB1;PPP2R5B;CACNB4;PPP2R3A;SCN1B;CACNA2D2;CACNB3;CAMK2D;FXYD2;PPP2R2C;ADCY5;ATP2B4;ATP1B1
VEGF signaling pathway,-0.4612232820621823,-0.9723641639784194,0.5769230769230769,0.7143785854919255,59,57,PXN;AKT1;NRAS;RAF1;MAP2K1;SPHK2;MAPKAPK3;RAC1;SPHK1;MAPK1;CDC42;PPP3R1;HSPB1;PIK3CB;AKT2;PIK3CD;MAPKAPK2;PPP3CB;MAPK14;HRAS;PIK3R3;BAD;SRC;PLA2G4B;KRAS;SH2D2A;PLA2G4D;AKT3;PRKCB;PLA2G4F;PLA2G4E;RAC2;PTK2;PIK3R2;PPP3CC;PIK3CA;NOS3;PLCG1;PPP3CA;RAC3;CASP9;MAPK13;PRKCA;MAPK12;PLCG2;JMJD7-PLA2G4B;PLA2G4A;MAP2K2;PLA2G4C;PIK3R1;NFATC2;MAPK11;MAPK3;PTGS2;PRKCG;SHC2;VEGFA,MAP2K2;PLA2G4C;PIK3R1;NFATC2;MAPK11;MAPK3;PTGS2;PRKCG;SHC2;VEGFA
Adherens junction,0.5234651767186549,1.0549010531901382,0.34285714285714286,0.717727397307866,72,72,ACTB;ACTN1;ACTN4;FARP2;ACTG1;LMO7;IQGAP1;VCL;CREBBP;CTNNB1;RHOA;EP300;BAIAP2;PTPN1;RAC1;ACP1;MAPK1;PTPRF;CDC42;MET;EGFR;SSX2IP;TJP1;CTNNA1;CSNK2A3;CSNK2A1;WASF1;CTNND1;ERBB2;SMAD3;SMAD2;SRC;LEF1;PTPN6;CSNK2B;WASL;NLK;NECTIN3;YES1;PARD3;TCF7L2;TCF7;CTNNA2;RAC2;NECTIN1;NECTIN2;FER;WAS;CSNK2A2;MAP3K7;TCF7L1;SNAI2;RAC3;NECTIN4;CTNNA3;SMAD4;WASF3;WASF2;PTPRB;CDH1;FGFR1;SNAI1;SORBS1;MAPK3;TGFBR2;FYN;IGF1R;TGFBR1;INSR;AFDN;PTPRM;PTPRJ,ACTB;ACTN1;ACTN4;FARP2;ACTG1;LMO7;IQGAP1;VCL;CREBBP;CTNNB1;RHOA;EP300;BAIAP2;PTPN1;RAC1;ACP1;MAPK1;PTPRF;CDC42;MET
Gastric cancer,0.5053707466175845,1.0567679386777211,0.41333333333333333,0.7193322293036248,149,140,CCND1;E2F1;WNT5B;E2F2;CDK2;TERT;AKT1;GRB2;WNT7A;BAX;NRAS;CCNE2;RPS6KB2;RAF1;CCNE1;MLH1;CTNNB1;GADD45A;MTOR;SHC1;MAP2K1;E2F3;CSNK1A1;ARAF;TGFB1;MAPK1;MET;FGF2;RPS6KB1;FZD6;TGFB2;PIK3CB;EGFR;BAK1;FGF5;DVL3;AKT2;PIK3CD;CDKN1A;APC;CTNNA1;DDB2;BCL2;WNT7B;MYC;HRAS;PIK3R3;AXIN1;RB1;DVL1;ERBB2;FGF22;SMAD3;SMAD2;WNT3A;LEF1;FGF1;ABCB1;KRAS;FGF8;TERC;APC2;AKT3;WNT8A;FGFR2;CDX2;FGF18;GADD45B;GSK3B;TCF7L2;CSNK1A1L;TCF7;POLK;TGFB3;FGF19;CTNNA2;FGF10;MUC2;WNT16;RXRA;SHC4;HGF;FGF21;WNT1;WNT3;PIK3R2;WNT2;SOS1;GADD45G;PIK3CA;RARB;SOS2;RXRB;FGF20;FZD9;WNT10B;FZD5;FGF7;LRP6;WNT8B;TCF7L1;FGF17;TP53;DVL2;CTNNA3;SMAD4;CDH17;GAB1;SHC3;FGF9;WNT4;BRAF;FRAT2;LRP5;FZD3;CDH1;MAP2K2;PIK3R1;CDKN2B;FZD2;FZD1;WNT2B;FZD4;FZD10;MAPK3;AXIN2;FRAT1;TGFBR2;WNT10A;JUP;WNT11;WNT6;TGFBR1;WNT5A;WNT9A;CDKN1B;FZD8;FZD7;SHH;SHC2,CCND1;E2F1;WNT5B;E2F2;CDK2;TERT;AKT1;GRB2;WNT7A;BAX;NRAS;CCNE2;RPS6KB2;RAF1;CCNE1;MLH1;CTNNB1;GADD45A;MTOR;SHC1;MAP2K1;E2F3;CSNK1A1;ARAF;TGFB1;MAPK1;MET;FGF2;RPS6KB1;FZD6;TGFB2;PIK3CB;EGFR;BAK1
Dilated cardiomyopathy (DCM),-0.40700100841243064,-0.972907939692808,0.5,0.7210359324291482,91,83,ACTB;TPM3;ATP2A2;ITGA6;ACTG1;LMNA;TPM1;ADCY3;DAG1;TPM2;TPM4;TGFB1;ITGA5;TGFB2;ITGB5;PRKACA;DMD;SLC8A1;EMD;MYBPC3;ACTC1;CACNA1S;SGCG;CACNA2D4;MYL2;CACNG2;MYH6;PLN;TGFB3;ADCY2;DES;CACNG5;ITGA8;ITGA9;ADRB1;ITGB7;CACNB2;RYR2;PRKACB;SGCA;ITGB6;ITGB1;CACNG1;ITGA11;CACNA1F;LAMA2;TNNC1;SGCB;SGCD;ADCY1;ADCY4;CACNA1C;ITGA10;CACNG6;MYL3;ITGA4;CACNA1D;ADCY9;AGT;GNAS;TNNI3;CACNA2D1;CACNG4;CACNB1;TTN;ADCY6;CACNG8;CACNA2D3;CACNG7;ADCY7;ITGA2B;ITGAV;ITGB8;ITGA1;CACNB4;ITGA3;CACNA2D2;ITGA7;CACNB3;ITGA2;ITGB4;ADCY5;ITGB3,ADCY7;ITGA2B;ITGAV;ITGB8;ITGA1;CACNB4;ITGA3;CACNA2D2;ITGA7;CACNB3;ITGA2;ITGB4;ADCY5;ITGB3
Small cell lung cancer,0.521771110294457,1.04880454824927,0.373134328358209,0.7279788619766495,93,91,CCND1;E2F1;E2F2;CDK2;CKS2;CYCS;ITGA6;NFKB1;CKS1B;BCL2L1;CDK6;SKP2;AKT1;CDK4;LAMC2;COL4A1;BAX;CASP3;CCNE2;COL4A2;CCNE1;GADD45A;TRAF2;TRAF4;E2F3;TRAF3;APAF1;IKBKG;CHUK;RELA;PIK3CB;BAK1;AKT2;PIK3CD;CDKN1A;LAMC1;DDB2;BCL2;MYC;PIK3R3;RB1;ZBTB17;BIRC2;LAMB3;LAMA1;NOS2;MAX;XIAP;AKT3;LAMB4;GADD45B;IKBKB;POLK;LAMC3;RXRA;PTK2;PIK3R2;ITGB1;GADD45G;NFKBIA;LAMA2;PIK3CA;RARB;RXRB;CASP9;TP53;PTEN;TRAF1;TRAF6;LAMB1;BIRC7;LAMA4;BIRC3;PIK3R1;CDKN2B;COL4A6;ITGA2B;ITGAV;PTGS2;FHIT;LAMA5;ITGA3;COL4A3;TRAF5;CDKN1B;COL4A5;COL4A4;LAMA3;ITGA2;LAMB2;FN1,CCND1;E2F1;E2F2;CDK2;CKS2;CYCS;ITGA6;NFKB1;CKS1B;BCL2L1;CDK6;SKP2;AKT1;CDK4;LAMC2;COL4A1;BAX;CASP3;CCNE2;COL4A2;CCNE1;GADD45A;TRAF2;TRAF4;E2F3;TRAF3
Tuberculosis,-0.3878440382676909,-0.9635771014061357,0.48,0.7329439298287017,179,137,HSPD1;IRAK1;HSPA9;CYCS;MALT1;NFKB1;AKT1;CALM3;CALM2;JAK1;NFYC;ATP6V0A4;BAX;IL6;CASP3;RAF1;CALM1;CREBBP;RAB5C;ATP6V0D1;MYD88;RHOA;EP300;SPHK2;TGFB1;SPHK1;APAF1;CORO1A;ATP6V0B;MAPK1;PPP3R1;BCL10;BID;RELA;TGFB2;ATP6V0C;CYP27B1;RAB7A;AKT2;LAMP1;PLK3;ATP6V1H;FADD;PPP3CB;NFYA;MAPK14;CARD9;BCL2;MAPK9;ITGB2;MAPK8;ATP6V0A1;CREB1;TIRAP;BAD;CALML4;NFYB;CD74;TLR4;SRC;IL1A;IL12A;IL10RB;NOS2;CR1;EEA1;CIITA;MRC1;RFXAP;AKT3;FCGR1A;SYK;IL23A;CEBPG;TGFB3;ITGAX;IFNGR2;IL18;FCER1G;RAB5A;IL10;LBP;CAMK2A;CTSS;RFXANK;CD209;PPP3CC;ARHGEF12;TLR6;TLR1;CALML6;RIPK2;FCGR2A;ATP6V0D2;ATP6V0A2;IL1B;PPP3CA;ITGAM;CASP9;CAMK2G;STAT1;IRAK2;MAPK13;MAPK12;CAMP;TRAF6;MAPK10;IRAK4;TCIRG1;VDR;TNFRSF1A;PIK3C3;LSP1;CAMK2B;JAK2;RAB5B;RFX5;IL10RA;NOD2;ATP6AP1;CASP8;MAPK11;MAPK3;CD14;CLEC4E;CASP10;TRADD;IFNGR1;LAMP2;TLR2;CAMK2D;KSR1;CEBPB;PLA2R1;CTSD;MRC2;C3,ATP6AP1;CASP8;MAPK11;MAPK3;CD14;CLEC4E;CASP10;TRADD;IFNGR1;LAMP2;TLR2;CAMK2D;KSR1;CEBPB;PLA2R1;CTSD;MRC2;C3
Purine metabolism,0.49824788079407445,1.0424651545942376,0.4444444444444444,0.739550973958173,129,120,RRM2;RRM1;PFAS;NME1;GART;PAICS;PRPS1;PGM2;ATIC;PNP;NT5C3B;ADCY3;ADK;NME2;ENTPD6;NUDT5;PKM;AMPD2;AK2;GMPS;PPAT;CANT1;ADSL;ITPA;HPRT1;NT5C2;NUDT9;IMPDH1;PRPS2;DCK;PDE3B;NPR2;NME7;DGUOK;NME6;RRM2B;NT5C3A;PAPSS1;GUK1;NUDT2;IMPDH2;PDE6D;APRT;PDE6G;PDE8A;NME1-NME2;AK6;GUCY2C;PDE10A;PDE7A;PDE6B;PRPS1L1;PDE1C;ENTPD5;ADCY2;PKLR;GDA;GUCY2F;GMPR;GMPR2;GUCY1A1;NME4;AK1;PDE1B;NT5C1B;PAPSS2;ADCY10;PDE7B;NT5C1A;PDE6A;GUCY2D;ADA2;PRUNE1;PDE11A;PDE6C;PDE4B;ADCY1;PDE8B;ADCY4;PDE4C;ENTPD3;ADCY9;PDE3A;PDE1A;AK8;ADA;NT5C;ENTPD1;HDDC3;PDE4D;ADPRM;PGM1;ENPP3;ADCY6;AK4;AK5;NME3;GUCY1A2;ENPP1;AK3;NT5E;ADCY7;NTPCR;ENTPD4;AK9;PDE2A;PDE4A;ENPP4;AMPD3;ENTPD8;AK7;FHIT;XDH;NUDT16;PDE5A;PDE9A;NPR1;NT5M;ADCY5;ENTPD2,RRM2;RRM1;PFAS;NME1;GART;PAICS;PRPS1;PGM2;ATIC;PNP;NT5C3B;ADCY3;ADK;NME2;ENTPD6;NUDT5;PKM;AMPD2;AK2;GMPS;PPAT;CANT1;ADSL;ITPA;HPRT1;NT5C2
"Parathyroid hormone synthesis, secretion and action",-0.431600008785899,-0.9467978986921025,0.5666666666666667,0.741969117228228,106,95,SLC9A3R1;HBEGF;ARHGEF1;ARHGEF11;RAF1;GNA11;ADCY3;GNA12;RHOA;GNAI3;MAP2K1;ARAF;ARRB2;MAPK1;PLCB3;CREB3;EGFR;CYP27B1;PRKACA;CDKN1A;CREB3L2;MEF2D;BCL2;CYP24A1;GNA13;GNAI2;CREB1;ITPR2;NACA;MMP13;KL;SLC34A1;PLCB2;ATF6B;SOST;BGLAP;PRKCB;ADCY2;RXRA;PRKACB;GCM2;PLD2;RXRB;ATF4;CREB5;LRP6;PDE4B;ADCY1;ATF2;ADCY4;EGR1;MMP24;PDE4C;CREB3L3;PRKCA;CREB3L4;ADCY9;CREB3L1;GATA3;GNAS;SLC34A3;MMP25;MEF2A;RUNX2;PDE4D;BRAF;MEF2C;PTH1R;VDR;LRP5;AKAP13;MMP17;ADCY6;MMP16;PLCB4;FGFR1;NR4A2;GNAI1;FOS;GNAQ;PTHLH;ITPR1;MMP14;ADCY7;MAPK3;SP1;ARRB1;PDE4A;PLCB1;PRKCG;PLD1;ITPR3;JUND;ADCY5;MMP15,MEF2A;RUNX2;PDE4D;BRAF;MEF2C;PTH1R;VDR;LRP5;AKAP13;MMP17;ADCY6;MMP16;PLCB4;FGFR1;NR4A2;GNAI1;FOS;GNAQ;PTHLH;ITPR1;MMP14;ADCY7;MAPK3;SP1;ARRB1;PDE4A;PLCB1;PRKCG;PLD1;ITPR3;JUND;ADCY5;MMP15
Renal cell carcinoma,-0.4257232317093616,-0.9545561456100492,0.5526315789473685,0.7443044330949425,69,67,ETS1;PTPN11;PRCC;AKT1;GRB2;ELOC;NRAS;RAF1;CREBBP;TFE3;PDGFB;EP300;MAP2K1;CRK;RBX1;ARAF;RAPGEF1;RAC1;TGFB1;MAPK1;ELOB;FH;CDC42;PAK4;MET;CUL2;RAP1B;PAK2;CRKL;TGFB2;PIK3CB;AKT2;PIK3CD;CDKN1A;EGLN1;HRAS;PIK3R3;EGLN2;RAP1A;BAD;KRAS;HIF1A;VHL;AKT3;TGFB3;EGLN3;HGF;PIK3R2;SOS1;PIK3CA;SOS2;PAK1;ARNT;GAB1;JUN;BRAF;PAK6;FLCN;PAK3;SLC2A1;MAP2K2;PIK3R1;MAPK3;ARNT2;TGFA;EPAS1;VEGFA,TGFA;EPAS1;VEGFA
Mucin type O-glycan biosynthesis,-0.4844264494033169,-0.9489221228007563,0.5217391304347826,0.7456088615409274,31,28,ST3GAL1;ST3GAL2;GALNT1;C1GALT1C1;GALNT2;GALNT10;GALNT4;ST6GALNAC1;B3GNT6;GALNT14;GCNT1;GALNTL6;GALNT18;C1GALT1;POC1B-GALNT4;GALNT8;GALNT7;GALNT15;GALNT11;GALNT5;GCNT4;GCNT3;GALNT3;GALNT9;GALNT6;GALNT16;GALNT12;B4GALT5,GALNT3;GALNT9;GALNT6;GALNT16;GALNT12;B4GALT5
Alcoholism,-0.4082238149239087,-0.9562453555435124,0.625,0.7474710954569134,180,93,HAT1;PPP1CA;GRB2;CALM3;CALM2;GNG11;PPP1CC;NRAS;RAF1;CALM1;GNG12;GNG5;GNAI3;HDAC1;GNB1;SHC1;MAP2K1;ARAF;GNB2;MAPK1;HDAC7;FOSB;ADORA2B;CREB3;GNB4;PRKACA;CREB3L2;HDAC2;HDAC3;GNB3;HDAC9;GNB5;HRAS;GRIN2C;GNAI2;CAMKK2;CREB1;SLC29A1;CALML4;KRAS;GNG13;GNGT1;TH;GNG10;SLC18A2;GNG2;ATF6B;GNG3;CRH;DRD2;GNGT2;GRIN2B;PPP1R1B;SHC4;GRIN3A;HDAC8;CAMK4;GNG8;SOS1;GNG7;CALML6;SOS2;ATF4;CREB5;DDC;GNAO1;ATF2;BDNF;ADORA2A;HDAC10;CREB3L3;CREB3L4;SHC3;CREB3L1;GNAS;GRIN1;BRAF;PPP1CB;HDAC6;PKIA;GNAI1;MAOA;HDAC11;MAPK3;GNG4;NTRK2;HDAC4;CAMKK1;HDAC5;ADCY5;GRIN2D;SHC2;GRIN3B,NTRK2;HDAC4;CAMKK1;HDAC5;ADCY5;GRIN2D;SHC2;GRIN3B
