Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Neuroactive ligand-receptor interaction,-0.4837415317822035,-1.1003154933234929,0.2608695652173913,0.5912814513334163,338,233,OXTR;SSTR1;ADRA1B;KISS1;S1PR1;ADRA1D;F2RL2;CHRM2;TSPO;F2R;ADM;HTR7;PTGER2;ADRB2;PRSS3;HCRTR1;LPAR3;GRPR;GABRA5;PTGER3;PTGER1;NMB;GABBR2;POMC;LPAR6;TACR1;ADRA2A;ADRB1;DRD1;GIPR;TBXA2R;HTR2B;NPY4R;GRM4;GRM2;GRIN2D;ADRA2C;GLP2R;GIP;GALR3;F2;CGA;GLP1R;P2RX6;NPFFR1;HRH4;LEP;NMBR;UTS2R;CRH;AVPR2;CHRNA5;GHRHR;P2RX2;GAL;CCKBR;GRIN2A;ADCYAP1R1;CHRNB3;CYSLTR1;CHRNA6;GRM5;GABRB1;GALR1;GRM8;VIPR2;GABRG3;CCK;BDKRB1;GRIN2C;MLN;GALR2;GHR;PTAFR;HRH3;CHRNA2;LPAR4;GRIK5;TSHR;GCGR;CHRND;PRLH;GABRD;HTR5A;FPR3;GABRG2;KNG1;CALCB;HTR4;F2RL1;GRIN2B;GPR156;CNR1;C5AR1;TACR2;OPRD1;CHRNA10;ADORA3;CHRNA7;AVP;CHRM1;MC5R;CHRNA1;DRD2;PTH2R;FPR1;MC1R;GRM1;HTR1D;CHRNG;GRIN1;TRHR;NPY4R2;GABBR1;TAC4;C3AR1;P2RY6;CALCRL;AGTR1;PYY;THRA;F2RL3;HTR6;S1PR5;LHB;AGT;S1PR4;CRHR2;P2RX1;P2RX3;ADRA2B;HCRTR2;GABRR3;GABRP;RLN2;RXFP2;MTNR1A;SSTR5;PRLHR;HRH2;MLNR;CHRNE;GRIK1;LTB4R2;CHRNB2;LTB4R;TAC1;RLN1;ADCYAP1;CHRNA9;P2RY1;GRIK3;CHRNA3;NMUR1;OPRL1;GHRL;GABRR2;NPBWR1;MAS1;SSTR2;PENK;GNRH2;P2RX5;CHRNB1;GABRB3;DRD4;GRIA4;OXT;VIPR1;GABRE;GRIN3A;P2RY2;GLRB;P2RY4;GNRHR;GRM6;NMU;RXFP4;CORT;GRIK4;ADORA2B;EDNRB;HTR1B;HTR2A;CHRNB4;SCTR;SST;GNRH1;PARD3;INSL3;LEPR;AVPR1B;MCHR1;NPY1R;C5;EDN2;NPW;GRID1;LPAR2;NTSR1;GPR35;GRIN3B;UCN;PTGDR;PRLR;NR3C1;ADORA1;GABRQ;GRIK2;PTGER4;ADORA2A;PTH1R;EDN1;CHRM4;TRPV1;PTGIR;P2RX4;P2RY11;HRH1;APLN;S1PR3;THRB;P2RX7;S1PR2;EDNRA;LPAR1;RXFP1;GRIA3;UCN2;GRIA1;PTGFR;BDKRB2;C3,EDNRA;LPAR1;RXFP1;GRIA3;UCN2;GRIA1;PTGFR;BDKRB2;C3
GABAergic synapse,0.47928346016113355,1.100870259480673,0.3333333333333333,0.5947601531030619,89,75,GLS;SLC38A2;PRKCA;GABARAPL1;GNB1;GNG5;GNG11;GNB2;ADCY3;ABAT;GNAI2;GNG12;TRAK2;ADCY7;GNB4;GABARAPL2;GNG2;GNAI1;GNAI3;GABRA5;SLC38A1;GPHN;GABBR2;PRKACB;PRKACA;GNG10;SLC38A3;GNB5;SRC;GABRB1;GABRG3;GNGT2;GABRD;GABRG2;GNB3;CACNA1C;NSF;CACNA1F;GABBR1;ADCY9;CACNA1B;GABRR3;GABRP;GNG13;GNG3;PRKCB;GABRR2;CACNA1S;GNG8;GABRB3;ADCY2;GABRE;ADCY5;KCNJ6;GNGT1;GNG7;CACNA1D;SLC38A5;PLCL1;GABARAP;GAD1;GLS2;ADCY1;GNG4;SLC6A12;HAP1;GABRQ;SLC6A13;CACNA1A;ADCY6;PRKCG;GLUL;SLC12A5;ADCY4;GNAO1,GLS;SLC38A2;PRKCA;GABARAPL1;GNB1;GNG5;GNG11;GNB2;ADCY3;ABAT;GNAI2;GNG12;TRAK2;ADCY7;GNB4;GABARAPL2;GNG2;GNAI1
Apelin signaling pathway,0.4748219280556969,1.1207522457230374,0.20512820512820512,0.5955936937730413,137,130,MRAS;SPHK1;SLC8A1;GABARAPL1;CCN2;HDAC5;SMAD3;CALM1;SERPINE1;GNB1;GNG5;PLCB4;PLCB3;GNG11;CALM3;GNB2;CALM2;RPS6KB2;RPS6;ADCY3;AKT1;RAF1;KLF2;GNAI2;GNG12;MYLK;NRAS;BECN1;MAPK1;PLCB2;SPHK2;ADCY7;GNB4;GABARAPL2;GNG2;GNAI1;GNAI3;GNAQ;MTOR;CCND1;PLCB1;ITPR2;RRAS2;PRKAB1;PRKAG2;RYR3;PRKACB;PRKACA;GNG10;PRKAG1;GNB5;MAPK3;MYLK3;NOS3;KRAS;AKT2;HRAS;CDH1;GNGT2;PRKAA1;ACTA2;PIK3R4;BECN2;GNB3;RYR1;SMAD2;MAP2K2;NOS1;MYL4;ADCY9;MEF2C;AGTR1;BORCS8-MEF2B;MYLK2;LIPE;PIK3R6;GNG13;GNG3;PRKAG3;SLC8A3;MEF2B;RYR2;ADCY10;JAG1;RPS6KB1;PIK3CG;CALML4;PRKAB2;GNG8;AKT3;MEF2D;MAP2K1;SPP1;ADCY2;ADCY5;PIK3R5;ITPR1;GNGT1;GNG7;PLIN1;CAMK4;NOS2;TFAM;GABARAP;ADCY1;PIK3C3;HDAC4;GNG4;SMAD4;CALML6;ITPR3;NRF1;GNA13;MYLK4;ADCY6;SLC8A2;RRAS;MYL3;MEF2A;SLC9A1;APLN;PRKAA2;TGFBR1;PPARGC1A;EGR1;ADCY4;NOTCH3;PRKCE;PLAT;PDE3B,MRAS;SPHK1;SLC8A1;GABARAPL1;CCN2;HDAC5;SMAD3;CALM1;SERPINE1;GNB1;GNG5;PLCB4;PLCB3;GNG11;CALM3;GNB2;CALM2;RPS6KB2;RPS6;ADCY3;AKT1;RAF1;KLF2;GNAI2;GNG12;MYLK;NRAS;BECN1
Signaling pathways regulating pluripotency of stem cells,0.4504057437651904,1.1030727925924702,0.2619047619047619,0.5968603075942306,139,129,ID3;ID2;SMAD9;FZD7;CTNNB1;SMAD3;ID1;ID4;BMP4;FGF2;GRB2;FZD2;FGFR3;FZD4;WNT5B;WNT2B;AKT1;PIK3R1;RAF1;NRAS;APC;FZD1;MAPK12;MAPK1;PIK3CB;FZD5;BMPR2;REST;SMARCAD1;WNT3;PCGF3;DVL2;PIK3R3;MAPK3;MAPK14;WNT16;DVL3;PCGF1;KRAS;AKT2;HRAS;FZD6;ZIC3;WNT8A;BMPR1B;MAPK13;DLX5;LHX5;ESX1;FGFR2;PCGF6;BMI1;WNT3A;NODAL;ZFHX3;AXIN1;SMAD2;MAP2K2;NANOG;DVL1;SOX2;LIFR;ACVR1;FZD9;JAK1;PIK3R2;WNT1;SKIL;MAPK11;SMAD1;TCF3;BMPR1A;ISL1;ESRRB;INHBC;PCGF2;ONECUT1;WNT8B;AKT3;POU5F1;MAP2K1;ACVR1B;PIK3CA;HESX1;GSK3B;WNT10B;SETDB1;PCGF5;SMAD5;IGF1;TBX3;WNT4;JARID2;WNT6;STAT3;POU5F1B;APC2;FGFR4;FZD10;KAT6A;MEIS1;SMAD4;JAK2;OTX1;MYC;FZD8;IGF1R;ACVR1C;DUSP9;WNT2;WNT7A;WNT5A;INHBB;PIK3CD;FZD3;JAK3;WNT10A;ACVR2A;RIF1;INHBA;WNT11;ACVR2B;AXIN2;WNT9A;IL6ST;LIF;INHBE;FGFR1;KLF4,ID3;ID2;SMAD9;FZD7;CTNNB1;SMAD3;ID1;ID4;BMP4;FGF2;GRB2;FZD2;FGFR3;FZD4
Aldosterone-regulated sodium reabsorption,0.5449024162909292,1.1274434347822704,0.27450980392156865,0.5978078658929723,37,34,SGK1;PRKCA;ATP1B3;IRS1;SLC9A3R2;PIK3R1;MAPK1;ATP1A1;PIK3CB;PDPK1;SCNN1A;PIK3R3;MAPK3;KRAS;FXYD4;SCNN1G;KCNJ1;ATP1A3;NR3C2;PIK3R2;ATP1B2;ATP1B1;PRKCB;PIK3CA;ATP1A4;SCNN1B;IGF1;HSD11B2;FXYD2;NEDD4L;PRKCG;PIK3CD;INSR;ATP1A2,SGK1;PRKCA;ATP1B3;IRS1;SLC9A3R2;PIK3R1
Oxytocin signaling pathway,0.4476524637138962,1.1220926818736419,0.23529411764705882,0.6013683503523332,153,146,OXTR;ACTG1;ACTB;PRKCA;MYL6;EEF2K;CALM1;CAMK2D;CDKN1A;PPP1CA;PLCB4;PLCB3;CALM3;MYL9;RGS2;CALM2;PPP3CA;ROCK2;ADCY3;PPP1R12A;ROCK1;RAF1;RHOA;GNAI2;MYLK;RCAN1;NRAS;KCNJ3;CAMK1G;MAPK1;PLCB2;TRPM2;ADCY7;GNAI1;PPP1CC;GNAI3;ELK1;GNAQ;PPP3R1;CCND1;PLCB1;ITPR2;PPP1R12C;PRKAB1;PRKAG2;RYR3;CAMKK2;PRKACB;GUCY1B1;PRKACA;PRKAG1;MAPK3;SRC;CAMK1;MYLK3;GUCY1A1;NOS3;CACNG6;CACNB3;KRAS;HRAS;CACNG1;PLA2G4D;PLA2G4E;MYL6B;CACNA2D1;PRKAA1;CACNG2;CACNG4;RYR1;CACNA1C;CAMK2B;CACNA1F;MAP2K2;PPP1CB;KCNJ9;KCNJ4;PLA2G4B;ADCY9;MEF2C;MYLK2;PIK3R6;PLA2G4F;CAMK2G;NPPA;PRKCB;PRKAG3;KCNJ12;RYR2;PPP3CB;NFATC3;PIK3CG;CACNA1S;CALML4;PRKAB2;MAP2K1;OXT;ADCY2;CAMK2A;ADCY5;KCNJ6;KCNJ5;PIK3R5;ITPR1;CACNA2D2;CAMK4;CACNA1D;JMJD7-PLA2G4B;KCNJ2;KCNJ14;NPR2;CACNB2;ADCY1;CACNA2D4;FOS;CALML6;ITPR3;GNAS;CACNG8;NFATC1;CACNG7;MYLK4;CD38;PPP3CC;EEF2;ADCY6;CACNB4;PRKCG;MAPK7;MAP2K5;CACNB1;NPR1;PPP1R12B;PRKAA2;CACNA2D3;PLA2G4C;CAMK1D;ADCY4;JUN;PLA2G4A;EGFR;GUCY1A2;NFATC2;GNAO1;NFATC4;PTGS2,OXTR;ACTG1;ACTB;PRKCA;MYL6;EEF2K;CALM1;CAMK2D;CDKN1A;PPP1CA;PLCB4;PLCB3;CALM3;MYL9;RGS2;CALM2;PPP3CA;ROCK2;ADCY3;PPP1R12A;ROCK1;RAF1;RHOA;GNAI2;MYLK;RCAN1;NRAS
Toxoplasmosis,-0.4867871706508936,-1.0886608696787647,0.27419354838709675,0.6048508219358867,113,94,MAP2K3;HSPA2;HSPA8;ITGA6;TGFB2;CYCS;TLR4;BCL2L1;MYD88;IKBKG;PPIF;AKT1;IRAK1;LDLR;GNAI2;NFKBIB;CHUK;BIRC2;MAPK12;MAPK1;GNAI1;TAB1;GNAI3;IRAK4;IL12A;MAPK9;PDPK1;HSPA1A;MAP3K7;TYK2;MAPK3;HSPA1B;MAPK14;MAPK8;LAMA1;IKBKB;IRGM;BIRC7;AKT2;BAD;IL12B;HLA-DPA1;MAPK13;CASP9;TNFRSF1A;LAMB4;CASP3;CASP8;IL10RB;TRAF6;JAK1;TGFB1;CIITA;PIK3R6;MAPK11;IL10RA;LAMA3;ITGB1;PIK3CG;HLA-DPB1;TAB2;AKT3;LY96;IFNGR2;MAPK10;PIK3R5;HSPA6;NOS2;XIAP;STAT3;ALOX5;LAMC2;TGFB3;JAK2;CD40;BCL2;MAP2K6;IFNGR1;RELA;LAMA5;LAMA2;NFKB1;LAMC1;LAMC3;LAMB2;LAMB1;LAMA4;NFKBIA;TLR2;LAMB3;SOCS1;GNAO1;STAT1;BIRC3,LAMA5;LAMA2;NFKB1;LAMC1;LAMC3;LAMB2;LAMB1;LAMA4;NFKBIA;TLR2;LAMB3;SOCS1;GNAO1;STAT1;BIRC3
Amyotrophic lateral sclerosis (ALS),0.5145334510269017,1.0861753139606132,0.3333333333333333,0.6054494075531608,51,48,MAP2K3;GPX1;BAX;CYCS;CAT;SOD1;BCL2L1;TOMM40;PPP3CA;TP53;MAPK12;RAC1;TOMM40L;ALS2;BID;RAB5A;APAF1;PPP3R1;CCS;GRIN2D;MAPK14;NEFH;BAD;GRIN2A;MAPK13;GRIN2C;CASP9;TNFRSF1A;GRIN2B;CASP3;NOS1;GRIN1;PRPH;MAPK11;DERL1;PPP3CB;MAP3K5;DAXX;NEFM;NEFL;CASP12;BCL2;PPP3CC;MAP2K6;CASP1;SLC1A2;TNFRSF1B;GRIA1,MAP2K3;GPX1;BAX;CYCS;CAT;SOD1;BCL2L1;TOMM40;PPP3CA;TP53
alpha-Linolenic acid metabolism,-0.5479458933476865,-1.0647887395534796,0.3488372093023256,0.6115048429010158,25,22,ACOX3;ACAA1;PLB1;ACOX1;FADS2;PLA2G3;PLA2G4D;PLA2G4E;PLA2G5;PLA2G2F;PLA2G2A;PLA2G1B;PLA2G4B;PLA2G4F;PLA2G2E;PLA2G2C;PLA2G12B;PLA2G12A;PLA2G6;JMJD7-PLA2G4B;PLA2G4C;PLA2G4A,PLA2G4C;PLA2G4A
Cholesterol metabolism,-0.5251895722225962,-1.0685288259513375,0.35714285714285715,0.6153599168246591,50,44,SORT1;NPC1;TSPO;VDAC1;LDLR;LDLRAP1;VDAC3;VAPA;LRPAP1;VDAC2;STARD3;APOB;NCEH1;ABCG5;SOAT2;SOAT1;OSBPL5;ANGPTL8;ABCG8;APOC1;LPL;VAPB;APOC3;STAR;APOC2;CD36;LRP2;ANGPTL3;PCSK9;LIPG;NPC2;CYP7A1;LCAT;APOA1;CETP;LIPC;LIPA;ABCA1;MYLIP;CYP27A1;APOE;SCARB1;LRP1;PLTP,MYLIP;CYP27A1;APOE;SCARB1;LRP1;PLTP
"Parathyroid hormone synthesis, secretion and action",-0.5119941905292275,-1.0812965474363465,0.3018867924528302,0.6157854769331131,106,96,PRKCA;SLC9A3R1;CDKN1A;PLCB4;PLCB3;GATA3;PDE4B;ADCY3;GNA12;RAF1;CREB3;RHOA;ARHGEF1;GNA11;GNAI2;MAPK1;PLCB2;ADCY7;GNAI1;NACA;HBEGF;GNAI3;GNAQ;CREB3L2;ARHGEF11;PLCB1;ITPR2;LRP6;PRKACB;PRKACA;MAPK3;SLC34A1;ARAF;SOST;RXRB;ATF6B;MAFB;KL;CREB3L3;ADCY9;PLD2;MEF2C;BGLAP;MMP17;CREB3L4;MMP13;CYP27B1;PRKCB;GCM2;PDE4D;MMP16;CREB1;PDE4C;CYP24A1;MEF2D;MAP2K1;RXRA;ADCY2;MMP25;ADCY5;MMP15;ITPR1;ARRB2;LRP5;ATF4;ATF2;ADCY1;FOS;PDE4A;ITPR3;GNAS;SLC34A3;SP1;NR4A2;GNA13;BCL2;VDR;BRAF;ARRB1;MMP24;PTHLH;ADCY6;PTH1R;CREB3L1;PRKCG;AKAP13;MEF2A;EGR1;RUNX2;ADCY4;EGFR;FGFR1;PLD1;JUND;CREB5;MMP14,ITPR3;GNAS;SLC34A3;SP1;NR4A2;GNA13;BCL2;VDR;BRAF;ARRB1;MMP24;PTHLH;ADCY6;PTH1R;CREB3L1;PRKCG;AKAP13;MEF2A;EGR1;RUNX2;ADCY4;EGFR;FGFR1;PLD1;JUND;CREB5;MMP14
Apoptosis,-0.46536515139140994,-1.0584718155476691,0.27419354838709675,0.6158805049184961,143,134,GADD45B;TUBA1B;ACTG1;ACTB;TUBA1C;MAP3K14;BIRC5;BAX;NGF;CYCS;BCL2L1;CASP6;TUBA1A;EIF2S1;CAPN2;CAPN1;AIFM1;IKBKG;PARP1;TP53;CTSZ;TUBA4A;BAK1;AKT1;PIK3R1;RAF1;LMNA;BOK;NRAS;BECN1;GADD45G;PIDD1;CHUK;BIRC2;MAPK1;ENDOG;FADD;PIK3CB;LMNB2;BID;CTSC;TRADD;CSF2RB;DFFB;APAF1;DFFA;PARP3;LMNB1;ITPR2;MAPK9;PDPK1;TNFRSF10A;RIPK1;CTSW;PARP4;PIK3R3;HTRA2;MAPK3;MAPK8;IKBKB;HRK;TUBA3E;BIRC7;KRAS;AKT2;CASP2;HRAS;BAD;GADD45A;CASP9;SPTAN1;GZMB;BECN2;TNFRSF1A;IL3RA;CASP3;MAP2K2;CASP8;DIABLO;PIK3R2;CTSB;PARP2;TNFRSF10B;TP53AIP1;BIRC6;CTSO;AKT3;MAP2K1;TUBA3D;TRAF2;MAP3K5;PIK3CA;MAPK10;ITPR1;DAXX;NTRK1;TNFSF10;ATF4;XIAP;BCL2A1;FAS;FOS;CTSH;NGFR;TUBA8;CASP12;ITPR3;DDIT3;DAB2IP;BCL2;CASP7;EIF2AK3;CASP10;ATM;CTSV;RELA;PIK3CD;TRAF1;NFKB1;CTSL;PTPN13;MCL1;JUN;NFKBIA;BCL2L11;ERN1;PMAIP1;BBC3;CTSF;CTSD;CFLAR;CTSS;BIRC3;CTSK,TRAF1;NFKB1;CTSL;PTPN13;MCL1;JUN;NFKBIA;BCL2L11;ERN1;PMAIP1;BBC3;CTSF;CTSD;CFLAR;CTSS;BIRC3;CTSK
Synaptic vesicle cycle,-0.5181955575921355,-1.0652145271115474,0.3488372093023256,0.6165481143551944,78,65,ATP6V0E1;ATP6V1B2;ATP6V1D;AP2S1;CLTA;AP2M1;ATP6V1E1;ATP6V1H;CLTB;ATP6V1A;ATP6V0D1;ATP6V0B;NAPA;STX3;AP2A1;ATP6V1F;SNAP25;DNM2;UNC13B;TCIRG1;CLTC;ATP6V0C;ATP6V1G1;SYT1;AP2A2;ATP6V0A2;SLC1A1;STX2;ATP6V0A4;ATP6V0E2;SLC18A1;SLC1A6;CPLX2;STXBP1;SLC18A2;ATP6V1B1;NSF;ATP6V1C2;CACNA1B;SLC6A5;SLC17A8;SLC6A7;CPLX1;RAB3A;AP2B1;UNC13C;STX1A;SLC6A4;ATP6V1E2;DNM3;ATP6V1C1;RIMS1;STX1B;CLTCL1;SLC6A12;SLC6A13;CACNA1A;SLC1A7;VAMP2;UNC13A;SLC1A2;ATP6V0A1;SLC6A9;SLC1A3;DNM1,UNC13A;SLC1A2;ATP6V0A1;SLC6A9;SLC1A3;DNM1
Small cell lung cancer,-0.4931737059853899,-1.0530723296567739,0.2857142857142857,0.6202702257683604,93,91,GADD45B;SKP2;RARB;ITGA6;BAX;CYCS;CDKN1A;BCL2L1;TRAF4;IKBKG;TP53;CDK2;BAK1;AKT1;PIK3R1;CKS2;E2F1;GADD45G;CHUK;BIRC2;CKS1B;PIK3CB;APAF1;CCND1;ITGA2;COL4A6;PIK3R3;LAMA1;IKBKB;BIRC7;CCNE1;PTK2;AKT2;GADD45A;E2F3;RB1;CDK4;CASP9;ITGA3;LAMB4;RXRB;CASP3;ZBTB17;TRAF6;POLK;PIK3R2;MAX;LAMA3;ITGB1;AKT3;TRAF2;RXRA;PIK3CA;CCNE2;NOS2;TRAF3;XIAP;E2F2;ITGA2B;CDK6;FHIT;COL4A3;LAMC2;CDKN1B;MYC;DDB2;BCL2;RELA;PIK3CD;ITGAV;TRAF5;LAMA5;LAMA2;COL4A4;TRAF1;NFKB1;LAMC1;LAMC3;FN1;LAMB2;COL4A5;PTEN;LAMB1;LAMA4;CDKN2B;COL4A1;NFKBIA;COL4A2;LAMB3;PTGS2;BIRC3,PIK3CD;ITGAV;TRAF5;LAMA5;LAMA2;COL4A4;TRAF1;NFKB1;LAMC1;LAMC3;FN1;LAMB2;COL4A5;PTEN;LAMB1;LAMA4;CDKN2B;COL4A1;NFKBIA;COL4A2;LAMB3;PTGS2;BIRC3
Long-term depression,-0.5582910780408826,-1.0687452257414876,0.4444444444444444,0.6212661752995677,60,56,PRKCA;PPP2R1A;PLCB4;PLCB3;PPP2CA;LYN;PPP2R1B;GNA12;RAF1;PPP2CB;GNA11;GNAI2;NRAS;MAPK1;PLCB2;GNAI1;GNAI3;GNAQ;PLCB1;ITPR2;GUCY1B1;PRKG2;MAPK3;CRH;GUCY1A1;KRAS;ARAF;HRAS;PLA2G4D;PLA2G4E;RYR1;MAP2K2;NOS1;GRM1;PLA2G4B;PLA2G4F;PRKCB;GNAZ;MAP2K1;ITPR1;IGF1;JMJD7-PLA2G4B;ITPR3;GNAS;IGF1R;GNA13;BRAF;CACNA1A;PRKCG;PLA2G4C;PLA2G4A;GRIA3;GUCY1A2;GNAO1;PRKG1;GRIA1,PLA2G4C;PLA2G4A;GRIA3;GUCY1A2;GNAO1;PRKG1;GRIA1
ABC transporters,-0.5305537219785874,-1.049489459736833,0.37735849056603776,0.6212691229020506,45,42,ABCD3;ABCC10;ABCB9;ABCA8;ABCG2;ABCC9;ABCB8;ABCC4;ABCB6;ABCG5;ABCD1;ABCD2;TAP1;ABCG8;ABCB10;ABCB7;ABCC12;ABCA13;ABCC8;ABCC3;CFTR;ABCC6;ABCC1;ABCC11;ABCB4;ABCG4;ABCB1;ABCC5;ABCA7;ABCC2;TAP2;ABCD4;ABCA12;ABCA4;ABCA3;ABCG1;ABCA1;ABCA9;ABCA6;ABCA10;ABCA2;ABCA5,ABCD4;ABCA12;ABCA4;ABCA3;ABCG1;ABCA1;ABCA9;ABCA6;ABCA10;ABCA2;ABCA5
Central carbon metabolism in cancer,-0.5036495318743651,-1.0700711675702668,0.36,0.6244790620058188,65,61,GLS;MET;IDH1;PDHB;PDHA1;FGFR3;TP53;HK1;G6PD;AKT1;PIK3R1;RAF1;PFKM;PKM;NRAS;ERBB2;GCK;MAPK1;PIK3CB;TIGAR;SIRT6;SLC16A3;MTOR;PIK3R3;MAPK3;SLC1A5;KRAS;AKT2;HRAS;FGFR2;HKDC1;MAP2K2;SLC2A2;RET;PIK3R2;HIF1A;AKT3;MAP2K1;PGAM4;PIK3CA;SLC7A5;PGAM1;NTRK1;PFKP;GLS2;SCO2;PDGFRB;HK3;MYC;SIRT3;LDHA;PIK3CD;PFKL;KIT;PTEN;EGFR;FGFR1;SLC2A1;PDGFRA;PDK1;HK2,PIK3CD;PFKL;KIT;PTEN;EGFR;FGFR1;SLC2A1;PDGFRA;PDK1;HK2
ErbB signaling pathway,-0.48930755629439343,-1.0703270574856385,0.35714285714285715,0.6304958175892643,85,81,PRKCA;CAMK2D;CDKN1A;GRB2;NCK2;RPS6KB2;AKT1;PIK3R1;RAF1;MAP2K4;NRAS;SHC1;ERBB2;EGF;PLCG1;MAPK1;PIK3CB;SHC4;HBEGF;PAK2;NRG1;ELK1;CBL;MTOR;MAPK9;PIK3R3;SOS2;MAPK3;SRC;MAPK8;PAK1;CRK;KRAS;PTK2;AKT2;ARAF;HRAS;BAD;PAK4;STAT5A;CAMK2B;MAP2K2;NRG4;PIK3R2;CAMK2G;STAT5B;PRKCB;RPS6KB1;EIF4EBP1;BTC;AKT3;MAP2K1;CAMK2A;PIK3CA;GSK3B;MAPK10;PAK3;PAK6;PLCG2;ERBB4;NCK1;ERBB3;CDKN1B;SOS1;CRKL;MYC;GAB1;BRAF;NRG2;ABL2;PRKCG;MAP2K7;PIK3CD;AREG;CBLB;JUN;EGFR;SHC2;ABL1;SHC3;EREG,GAB1;BRAF;NRG2;ABL2;PRKCG;MAP2K7;PIK3CD;AREG;CBLB;JUN;EGFR;SHC2;ABL1;SHC3;EREG
Pyruvate metabolism,0.503238367803416,1.0612757336604528,0.38636363636363635,0.6319228623794725,39,36,ACAT2;ME1;PDHB;PDHA1;MDH2;FH;DLD;DLAT;ACAT1;ALDH1B1;GRHPR;MDH1;PKM;LDHB;ACSS1;ALDH7A1;ME2;GLO1;HAGH;ACSS2;ALDH9A1;LDHAL6A;LDHC;LDHAL6B;ACYP2;ME3;ACACA;ALDH3A2;ACOT12;ACYP1;LDHD;LDHA;ACACB;ALDH2;PC;PCK2,ACAT2;ME1;PDHB;PDHA1;MDH2;FH;DLD;DLAT;ACAT1;ALDH1B1;GRHPR;MDH1;PKM;LDHB
Prostate cancer,-0.4957907243165792,-1.0381466125679706,0.390625,0.6320880085644537,97,93,CTNNB1;CDKN1A;GSTP1;HSP90AB1;FOXO1;GRB2;HSP90AA1;IKBKG;TP53;CDK2;AKT1;PIK3R1;RAF1;CREB3;PDGFC;NRAS;E2F1;ERBB2;EGF;CHUK;HSP90B1;MAPK1;PIK3CB;PDGFA;CREB3L2;MTOR;CCND1;PDPK1;LEF1;PIK3R3;SOS2;MAPK3;IKBKB;IL1R2;CCNE1;KLK3;TCF7L1;KRAS;AKT2;ARAF;HRAS;BAD;E2F3;RB1;CASP9;FGFR2;PDGFD;TCF7;CREBBP;MAP2K2;SPINT1;CREB3L3;CREB3L4;PIK3R2;INSRR;NKX3-1;EP300;CREB1;AR;AKT3;MAP2K1;PIK3CA;GSK3B;CCNE2;TMPRSS2;IGF1;ATF4;E2F2;PDGFRB;CDKN1B;SOS1;IGF1R;BCL2;BRAF;MDM2;SRD5A2;CREB3L1;ETV5;RELA;TCF7L2;PIK3CD;MMP3;NFKB1;PTEN;PLAU;MMP9;NFKBIA;PLAT;EGFR;ZEB1;FGFR1;PDGFRA;CREB5,IGF1R;BCL2;BRAF;MDM2;SRD5A2;CREB3L1;ETV5;RELA;TCF7L2;PIK3CD;MMP3;NFKB1;PTEN;PLAU;MMP9;NFKBIA;PLAT;EGFR;ZEB1;FGFR1;PDGFRA;CREB5
Melanogenesis,0.44177726306438264,1.0257574480469964,0.4074074074074074,0.6332765432920672,101,95,FZD7;PRKCA;CTNNB1;CALM1;CAMK2D;MITF;PLCB4;PLCB3;FZD2;FZD4;CALM3;CALM2;WNT5B;ADCY3;WNT2B;RAF1;CREB3;KITLG;GNAI2;NRAS;FZD1;MAPK1;PLCB2;ADCY7;GNAI1;FZD5;GNAI3;GNAQ;CREB3L2;PLCB1;POMC;WNT3;PRKACB;DVL2;PRKACA;LEF1;MAPK3;WNT16;DVL3;TCF7L1;KRAS;HRAS;FZD6;WNT8A;WNT3A;TCF7;CAMK2B;CREBBP;MAP2K2;TYR;MC1R;DVL1;CREB3L3;FZD9;ADCY9;CREB3L4;DCT;WNT1;CAMK2G;PRKCB;ASIP;TYRP1;EP300;CREB1;CALML4;WNT8B;MAP2K1;ADCY2;CAMK2A;ADCY5;GSK3B;WNT10B;EDNRB;WNT4;WNT6;ADCY1;FZD10;CALML6;FZD8;GNAS;ADCY6;WNT2;WNT7A;EDN1;CREB3L1;PRKCG;WNT5A;TCF7L2;FZD3;WNT10A;WNT11;KIT;WNT9A;ADCY4;GNAO1,FZD7;PRKCA;CTNNB1;CALM1;CAMK2D;MITF;PLCB4;PLCB3;FZD2;FZD4;CALM3;CALM2;WNT5B;ADCY3;WNT2B;RAF1;CREB3;KITLG;GNAI2;NRAS
Cytosolic DNA-sensing pathway,-0.5145373342794383,-1.0404247715346981,0.4074074074074074,0.6336188543081435,63,45,POLR2L;PYCARD;POLR3K;POLR3B;POLR3H;POLR2E;IKBKG;POLR2F;POLR3E;POLR1C;POLR2K;NFKBIB;POLR3C;CHUK;POLR3GL;POLR3A;IRF3;IKBKE;RIPK1;POLR3F;CGAS;POLR3G;IKBKB;IL18;IFNA21;POLR2H;IFNB1;MAVS;IFNA1;POLR1D;POLR3D;IL33;RIPK3;TBK1;AIM2;IRF7;CASP1;RELA;CXCL10;NFKB1;ADAR;DDX58;NFKBIA;IL1B;IL6,CASP1;RELA;CXCL10;NFKB1;ADAR;DDX58;NFKBIA;IL1B;IL6
